,,event,position,timestamp,status,rate
724,25,2,200,1467,1,1
724,26,3,219,1471,1,1
724,27,2,269,1542,1,1
724,28,2,250,1548,1,1
724,29,3,287,1552,1,1
725,0,0,0,1,1,1
726,0,0,0,1,1,1
726,1,2,265,284,1,1
726,2,1,265,284,0,1
726,3,0,265,288,1,1
727,0,0,0,1,1,1
727,1,1,16,17,0,1
727,2,0,16,112,1,1
727,3,1,35,131,0,1
727,4,0,35,212,1,1
727,5,2,51,249,1,1
727,6,1,52,253,0,1
727,7,0,52,445,1,1
727,8,1,62,455,0,1
727,9,0,62,867,1,1
727,10,3,107,903,1,1
728,0,0,184,136,1,1
728,1,1,249,201,0,1
728,2,0,249,659,1,1
728,3,1,335,744,0,1
728,4,2,325,748,0,1
728,5,1,325,748,0,1
728,6,0,325,1103,1,1
728,7,1,340,1118,0,1
728,8,0,340,1449,1,1
728,9,2,374,1502,1,1
728,10,2,361,1508,1,1
728,11,1,367,1514,0,1
728,12,0,367,1518,1,1
728,13,1,369,1520,0,1
728,14,0,369,1558,1,1
728,15,1,372,1561,0,1
728,16,0,372,1571,1,1
728,17,1,374,1573,0,1
728,18,0,374,1582,1,1
728,19,1,378,1586,0,1
728,20,0,378,1615,1,1
728,21,1,381,1618,0,1
728,22,0,381,1627,1,1
728,23,1,382,1628,0,1
728,24,0,382,1650,1,1
728,25,1,404,1672,0,1
728,26,0,404,1882,1,1
728,27,1,424,1902,0,1
728,28,0,424,2005,1,1
730,0,0,0,1,1,1
731,0,0,0,1,1,1
731,1,1,47,48,0,1
731,2,0,47,90,1,1
731,3,1,72,115,0,1
731,4,0,72,155,1,1
731,5,1,138,221,0,1
731,6,2,126,240,0,1
731,7,1,126,240,0,1
731,8,0,126,242,1,1
731,9,1,131,247,0,1
731,10,0,131,259,1,1
731,11,1,135,263,0,1
731,12,0,135,286,1,1
731,13,1,140,291,0,1
731,14,0,140,365,1,1
731,15,1,163,388,0,1
731,16,0,163,409,1,1
731,17,1,185,431,0,1
731,18,2,164,487,0,1
731,19,1,164,487,0,1
731,20,2,148,492,0,1
731,21,1,148,492,0,1
731,22,0,148,494,1,1
731,23,2,148,503,1,1
731,24,2,141,509,1,1
731,25,1,156,524,0,1
731,26,0,156,528,1,1
731,27,2,147,535,1,1
731,28,3,183,562,1,1
731,29,1,197,576,0,1
731,30,0,197,616,1,1
732,0,0,0,1,1,1
732,1,1,31,32,0,1
732,2,0,31,68,1,1
732,3,2,25,99,1,1
732,4,2,49,140,1,1
732,5,1,52,143,0,1
732,6,0,52,156,1,1
732,7,1,60,164,0,1
732,8,0,60,169,1,1
732,9,1,69,178,0,1
732,10,0,69,190,1,1
732,11,1,71,192,0,1
732,12,0,71,197,1,1
732,13,1,72,198,0,1
732,14,0,72,211,1,1
732,15,2,72,218,1,1
732,16,1,75,221,0,1
732,17,0,75,256,1,1
732,18,1,97,278,0,1
732,19,0,97,462,1,1
732,20,3,111,469,1,1
736,0,0,0,1,1,1
736,1,1,31,32,0,1
736,2,0,31,250,1,1
738,0,0,0,1,1,1
738,1,1,6,7,0,1
738,2,0,6,1099,1,1
738,3,1,32,1125,0,1
738,4,0,32,1188,1,1
738,5,1,34,1190,0,1
738,6,0,34,1214,1,1
738,7,1,43,1223,0,1
738,8,0,43,1256,1,1
738,9,1,44,1257,0,1
738,10,0,44,1264,1,1
738,11,1,50,1270,0,1
738,12,0,50,1279,1,1
738,13,1,51,1280,0,1
738,14,0,51,1413,1,1
739,0,0,0,1,1,1
739,1,1,9,10,0,1
739,2,0,9,44,1,1
739,3,1,36,71,0,1
739,4,0,36,90,1,1
739,5,1,81,135,0,1
739,6,0,81,142,1,1
739,7,3,153,196,1,1
739,8,3,163,202,1,1
741,0,0,0,1,1,1
741,1,1,7,8,0,1
741,2,0,7,1551,1,1
741,3,1,23,1566,0,1
741,4,0,23,1571,1,1
742,0,0,0,1,1,1
742,1,1,3,4,0,1
742,2,0,3,24,1,1
742,3,1,7,28,0,1
742,4,0,7,334,1,1
742,5,1,33,360,0,1
742,6,0,33,380,1,1
742,7,2,16,389,1,1
742,8,1,17,390,0,1
742,9,0,17,402,1,1
742,10,1,45,430,0,1
742,11,0,45,742,1,1
742,12,1,74,771,0,1
742,13,0,74,1032,1,1
742,14,1,119,1077,0,1
742,15,0,119,1339,1,1
743,0,0,0,1,1,1
743,1,1,13,13,0,1
743,2,2,0,17,0,1
743,3,1,0,17,0,1
743,4,0,0,19,1,1
743,5,1,24,43,0,1
743,6,2,0,119,0,1
743,7,1,33,153,0,1
743,8,0,33,182,1,1
744,0,0,0,1,1,1
744,1,1,9,10,0,1
744,2,0,9,26,1,1
745,0,0,0,2,1,1
746,0,0,0,1,1,1
747,0,0,0,1,1,1
749,0,0,0,1,1,1
752,0,0,0,1,1,1
753,0,0,0,1,1,1
754,0,0,0,1,1,1
755,0,0,0,1,1,1
755,1,1,7,8,0,1
755,2,0,7,35,1,1
755,3,1,46,74,0,1
755,4,0,46,100,1,1
755,5,2,97,177,1,1
755,6,1,98,178,0,1
755,7,0,98,196,1,1
755,8,3,122,199,1,1
757,0,0,0,1,1,1
757,1,1,77,77,0,1
757,2,0,77,97,1,1
758,0,0,0,1,1,1
759,0,0,0,1,1,1
759,1,1,219,219,0,1
759,2,0,219,223,1,1
761,0,0,0,1,1,1
764,0,0,0,1,1,1
764,1,1,27,28,0,1
764,2,0,27,77,1,1
764,3,1,51,101,0,1
764,4,0,51,180,1,1
764,5,1,91,220,0,1
764,6,0,91,310,1,1
764,7,1,123,342,0,1
764,8,0,123,390,1,1
765,0,0,0,1,1,1
766,0,0,0,1,1,1
766,1,1,3,5,0,1
766,2,0,3,7,1,1
766,3,1,7,12,0,1
766,4,0,7,18,1,1
766,5,1,19,30,0,1
766,6,0,19,35,1,1
766,7,1,27,43,0,1
766,8,0,27,47,1,1
766,9,1,35,55,0,1
766,10,0,35,62,1,1
766,11,1,99,125,0,1
766,12,0,99,129,1,1
766,13,1,107,137,0,1
766,14,0,107,143,1,1
766,15,1,119,155,0,1
766,16,0,119,158,1,1
766,17,1,123,162,0,1
766,18,0,123,165,1,1
766,19,1,141,183,0,1
766,20,0,141,187,1,1
766,21,1,151,197,0,1
766,22,0,151,202,1,1
766,23,1,159,210,0,1
766,24,0,159,219,1,1
766,25,1,163,223,0,1
766,26,0,163,234,1,1
766,27,1,167,238,0,1
766,28,0,167,242,1,1
769,0,0,0,1,1,1
769,1,2,22,61,1,1
770,0,0,0,1,1,1
771,0,0,0,1,1,1
771,1,2,113,130,1,1
771,2,2,112,137,1,1
771,3,1,112,137,0,1
771,4,3,123,145,0,1
772,0,0,0,2,1,1
772,1,1,3,5,0,1
772,2,0,3,113,1,1
773,0,0,0,1,1,1
773,1,1,8,10,0,1
773,2,0,8,60,1,1
773,3,1,44,96,0,1
773,4,0,44,124,1,1
773,5,1,72,152,0,1
773,6,0,72,159,1,1
773,7,1,129,216,0,1
773,8,0,129,225,1,1
774,0,0,0,2,1,1
774,1,1,10,12,0,1
774,2,0,10,316,1,1
775,0,0,0,1,1,1
775,1,1,15,16,0,1
775,2,0,15,392,1,1
775,3,1,60,437,0,1
775,4,0,60,1305,1,1
775,5,1,106,1351,0,1
775,6,0,106,1561,1,1
775,7,1,121,1576,0,1
775,8,0,121,2026,1,1
776,0,0,0,8,1,1
776,1,1,1,9,0,1
776,2,0,1,14,1,1
776,3,1,3,16,0,1
776,4,0,3,33,1,1
776,5,1,9,39,0,1
776,6,0,9,67,1,1
776,7,1,13,71,0,1
776,8,0,13,77,1,1
776,9,1,17,81,0,1
776,10,0,17,93,1,1
777,0,0,0,1,1,1
778,0,0,27,14,1,1
778,1,2,27,17,1,1
778,2,1,27,17,0,1
778,3,2,26,21,0,1
778,4,1,30,25,0,1
778,5,0,30,27,1,1
778,6,1,31,28,0,1
778,7,2,29,43,0,1
778,8,3,35,50,0,1
778,9,1,35,50,0,1
778,10,2,25,57,0,1
778,11,1,40,72,0,1
778,12,0,40,74,1,1
778,13,1,41,75,0,1
778,14,2,40,78,0,1
778,15,1,43,82,0,1
778,16,0,43,85,1,1
778,17,1,44,86,0,1
778,18,0,44,90,1,1
778,19,1,46,92,0,1
778,20,0,46,101,1,1
778,21,1,51,106,0,1
778,22,0,51,115,1,1
778,23,1,55,119,0,1
778,24,0,55,139,1,1
778,25,2,54,141,1,1
778,26,1,56,143,0,1
778,27,0,56,146,1,1
778,28,1,58,148,0,1
778,29,0,58,179,1,1
780,0,0,0,1,1,1
781,0,0,0,1,1,1
781,1,2,29,40,1,1
781,2,1,30,41,0,1
781,3,0,30,179,1,1
781,4,2,64,219,1,1
781,5,1,66,222,0,1
781,6,0,66,387,1,1
781,7,2,113,440,1,1
781,8,1,113,440,0,1
781,9,0,113,640,1,1
781,10,1,170,697,0,1
781,11,0,170,999,1,1
783,0,0,0,1,1,1
784,0,0,0,1,1,1
785,0,0,0,3,1,1
786,0,0,0,2,1,1
786,1,1,36,38,0,1
786,2,0,36,489,1,1
786,3,1,44,497,0,1
786,4,0,44,661,1,1
786,5,3,48,663,1,1
786,6,3,68,672,1,1
786,7,1,71,674,0,1
786,8,0,71,780,1,1
786,9,3,116,799,1,1
786,10,1,143,825,0,1
786,11,0,143,1017,1,1
786,12,1,145,1019,0,1
786,13,0,145,1021,1,1
786,14,3,172,1031,1,1
787,0,0,0,1,1,1
788,0,0,0,1,1,1
788,1,1,10,11,0,1
788,2,0,10,13,1,1
791,0,0,0,1,1,1
792,0,0,0,1,1,1
794,0,0,0,1,1,1
794,1,1,14,15,0,1
794,2,0,14,123,1,1
796,0,0,0,1,1,1
797,0,0,0,1,1,1
798,0,0,0,2,1,1
798,1,1,10,12,0,1
798,2,2,0,20,0,1
798,3,2,17,51,0,1
798,4,2,38,140,0,1
798,5,1,45,147,0,1
798,6,0,45,186,1,1
798,7,1,50,191,0,1
798,8,0,50,205,1,1
798,9,1,65,220,0,1
798,10,0,65,233,1,1
798,11,1,70,238,0,1
798,12,0,70,250,1,1
798,13,1,80,260,0,1
798,14,0,80,263,1,1
798,15,1,84,267,0,1
798,16,2,75,270,0,1
798,17,1,81,279,0,1
798,18,0,81,285,1,1
799,0,0,0,1,1,1
799,1,1,8,9,0,1
799,2,0,8,17,1,1
799,3,2,0,34,1,1
800,0,0,154,310,1,1
800,1,1,157,313,0,1
801,0,0,0,1,1,1
802,0,0,0,1,1,1
803,0,0,0,1,1,1
804,0,0,0,1,1,1
805,0,0,0,1,1,1
806,0,0,0,1,1,1
807,0,0,0,1,1,1
807,1,1,115,115,0,1
807,2,0,115,339,1,1
808,0,0,0,1,1,1
809,0,0,0,1,1,1
809,1,1,7,8,0,1
809,2,0,7,47,1,1
810,0,0,0,1,1,1
810,1,1,116,116,0,1
810,2,0,116,213,1,1
811,0,0,0,1,1,1
811,1,1,5,6,0,1
811,2,0,5,32,1,1
812,0,0,0,1,1,1
813,0,0,0,1,1,1
814,0,0,0,1,1,1
815,0,0,0,1,1,1
815,1,1,65,65,0,1
815,2,0,65,153,1,1
815,3,1,113,201,0,1
815,4,0,113,225,1,1
815,5,3,149,250,1,1
821,0,0,0,1,1,1
822,0,0,0,1,1,1
822,1,1,41,41,0,1
822,2,0,41,451,1,1
823,0,0,0,1,1,1
823,1,1,6,7,0,1
823,2,0,6,9,1,1
823,3,1,158,160,0,1
823,4,0,158,323,1,1
824,0,0,0,1,1,1
